29 Sep 2017, 11:55:10,776 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22e52628d363005c7af" }, "NickName" : "thacdu441", "Count" : 1, "Date" : "21-09-2017" }
29 Sep 2017, 11:55:10,798 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22e52628d363005c7b0" }, "NickName" : "thacdu461", "Count" : 1, "Date" : "21-09-2017" }
29 Sep 2017, 11:55:10,819 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22e52628d363005c7b1" }, "NickName" : "thacdu541", "Count" : 1, "Date" : "21-09-2017" }
29 Sep 2017, 11:55:10,844 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22e52628d363005c7b2" }, "NickName" : "thacdu61", "Count" : 1, "Date" : "21-09-2017" }
29 Sep 2017, 11:55:10,876 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22e52628d363005c7b3" }, "NickName" : "thacdu651", "Count" : 1, "Date" : "21-09-2017" }
29 Sep 2017, 11:55:10,898 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22e52628d363005c7b4" }, "NickName" : "thacdu671", "Count" : 1, "Date" : "21-09-2017" }
29 Sep 2017, 11:55:10,921 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22e52628d363005c7b5" }, "NickName" : "thacdu971", "Count" : 2, "Date" : "21-09-2017" }
29 Sep 2017, 11:55:10,941 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22e52628d363005c7b6" }, "NickName" : "thach125", "Count" : 4, "Date" : "21-09-2017" }
29 Sep 2017, 11:55:10,963 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22e52628d363005c7b7" }, "NickName" : "thanbai686868", "Count" : 1, "Date" : "21-09-2017" }
29 Sep 2017, 11:55:10,985 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22e52628d363005c7b8" }, "NickName" : "thinhnk", "Count" : 2, "Date" : "21-09-2017" }
29 Sep 2017, 11:55:11,006 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22e52628d363005c7b9" }, "NickName" : "tructxn1", "Count" : 6, "Date" : "21-09-2017" }
29 Sep 2017, 11:55:11,029 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7ba" }, "NickName" : "deptraivl", "Count" : 3, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,051 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7bb" }, "NickName" : "gipvip", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,072 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7bc" }, "NickName" : "linhhatinh", "Count" : 4, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,094 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7bd" }, "NickName" : "nickdoctor1", "Count" : 11, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,116 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7be" }, "NickName" : "tescaichoinao801", "Count" : 2, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,138 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7bf" }, "NickName" : "testcaichoinao4", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,159 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7c0" }, "NickName" : "testvnbai11", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,181 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7c1" }, "NickName" : "testvnbai151", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,202 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7c2" }, "NickName" : "testvnbai221", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,224 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7c3" }, "NickName" : "testvnbai241", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,249 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7c4" }, "NickName" : "testvnbai251", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,272 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7c5" }, "NickName" : "testvnbai261", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,301 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7c6" }, "NickName" : "testvnbai31", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,322 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7c7" }, "NickName" : "testvnbai341", "Count" : 2, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,343 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7c8" }, "NickName" : "testvnbai541", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,365 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7c9" }, "NickName" : "testvnbai61", "Count" : 2, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,387 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7ca" }, "NickName" : "testvnbai881", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,409 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7cb" }, "NickName" : "testvnbai991", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,431 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7cc" }, "NickName" : "thacdu101", "Count" : 5, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,453 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7cd" }, "NickName" : "thacdu11", "Count" : 5, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,474 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7ce" }, "NickName" : "thacdu121", "Count" : 5, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,495 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7cf" }, "NickName" : "thacdu131", "Count" : 15, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,517 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7d0" }, "NickName" : "thacdu191", "Count" : 2, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,540 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7d1" }, "NickName" : "thacdu201", "Count" : 5, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,562 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7d2" }, "NickName" : "thacdu231", "Count" : 2, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,584 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7d3" }, "NickName" : "thacdu241", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,605 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7d4" }, "NickName" : "thacdu301", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,627 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7d5" }, "NickName" : "thacdu321", "Count" : 5, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,649 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7d6" }, "NickName" : "thacdu331", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,672 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7d7" }, "NickName" : "thacdu341", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,694 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7d8" }, "NickName" : "thacdu401", "Count" : 4, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,723 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7d9" }, "NickName" : "thacdu451", "Count" : 4, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,745 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7da" }, "NickName" : "thacdu51", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,770 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7db" }, "NickName" : "thacdu521", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,792 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7dc" }, "NickName" : "thacdu531", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,813 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7dd" }, "NickName" : "thacdu541", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,834 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7de" }, "NickName" : "thacdu551", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,855 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7df" }, "NickName" : "thacdu561", "Count" : 2, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,877 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7e0" }, "NickName" : "thacdu571", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,899 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7e1" }, "NickName" : "thacdu581", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,921 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7e2" }, "NickName" : "thacdu591", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,943 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7e3" }, "NickName" : "thacdu601", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,971 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7e4" }, "NickName" : "thacdu61", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:11,993 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7e5" }, "NickName" : "thacdu621", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:12,014 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd22f52628d363005c7e6" }, "NickName" : "thacdu631", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:12,036 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7e7" }, "NickName" : "thacdu691", "Count" : 4, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:12,059 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7e8" }, "NickName" : "thacdu71", "Count" : 3, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:12,081 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7e9" }, "NickName" : "thacdu721", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:12,103 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7ea" }, "NickName" : "thacdu731", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:12,125 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7eb" }, "NickName" : "thacdu741", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:12,146 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7ec" }, "NickName" : "thacdu751", "Count" : 1, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:12,172 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7ed" }, "NickName" : "thacdu781", "Count" : 4, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:12,194 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7ee" }, "NickName" : "thacdu941", "Count" : 2, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:12,215 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7ef" }, "NickName" : "thanbai686868", "Count" : 5, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:12,237 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7f0" }, "NickName" : "tructxn1", "Count" : 7, "Date" : "20-09-2017" }
29 Sep 2017, 11:55:12,260 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7f1" }, "NickName" : "testvnbai101", "Count" : 2, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,281 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7f2" }, "NickName" : "testvnbai11", "Count" : 6, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,302 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7f3" }, "NickName" : "testvnbai121", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,323 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7f4" }, "NickName" : "testvnbai141", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,346 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7f5" }, "NickName" : "testvnbai151", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,378 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7f6" }, "NickName" : "testvnbai181", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,400 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7f7" }, "NickName" : "testvnbai201", "Count" : 3, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,422 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7f8" }, "NickName" : "testvnbai21", "Count" : 6, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,443 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7f9" }, "NickName" : "testvnbai221", "Count" : 2, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,473 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7fa" }, "NickName" : "testvnbai31", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,495 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7fb" }, "NickName" : "testvnbai331", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,516 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7fc" }, "NickName" : "testvnbai351", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,537 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7fd" }, "NickName" : "testvnbai771", "Count" : 2, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,559 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7fe" }, "NickName" : "thacdu101", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,579 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c7ff" }, "NickName" : "thacdu11", "Count" : 7, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,601 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c800" }, "NickName" : "thacdu121", "Count" : 2, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,624 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c801" }, "NickName" : "thacdu131", "Count" : 4, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,654 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c802" }, "NickName" : "thacdu141", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,675 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c803" }, "NickName" : "thacdu201", "Count" : 5, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,697 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c804" }, "NickName" : "thacdu21", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,718 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c805" }, "NickName" : "thacdu301", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,740 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c806" }, "NickName" : "thacdu331", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,762 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c807" }, "NickName" : "thacdu381", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,787 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c808" }, "NickName" : "thacdu391", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,809 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c809" }, "NickName" : "thacdu421", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,831 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c80a" }, "NickName" : "thacdu431", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,852 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c80b" }, "NickName" : "thacdu451", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,873 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c80c" }, "NickName" : "thacdu491", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,897 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c80d" }, "NickName" : "thacdu541", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,920 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c80e" }, "NickName" : "thacdu591", "Count" : 2, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,941 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c80f" }, "NickName" : "thacdu651", "Count" : 2, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:12,975 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c810" }, "NickName" : "thacdu661", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:13,002 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23052628d363005c811" }, "NickName" : "thacdu821", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:13,023 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c812" }, "NickName" : "thacdu841", "Count" : 2, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:13,044 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c813" }, "NickName" : "thacdu851", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:13,067 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c814" }, "NickName" : "thacdu921", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:13,089 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c815" }, "NickName" : "thacdu931", "Count" : 3, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:13,110 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c816" }, "NickName" : "thacdu941", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:13,131 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c817" }, "NickName" : "thacdu951", "Count" : 1, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:13,153 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c818" }, "NickName" : "tructxn1", "Count" : 5, "Date" : "19-09-2017" }
29 Sep 2017, 11:55:13,175 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c819" }, "NickName" : "thacdu101", "Count" : 7, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,209 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c81a" }, "NickName" : "thacdu11", "Count" : 11, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,231 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c81b" }, "NickName" : "thacdu121", "Count" : 5, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,253 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c81c" }, "NickName" : "thacdu131", "Count" : 4, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,277 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c81d" }, "NickName" : "thacdu201", "Count" : 2, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,298 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c81e" }, "NickName" : "thacdu21", "Count" : 4, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,320 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c81f" }, "NickName" : "thacdu221", "Count" : 1, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,342 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c820" }, "NickName" : "thacdu231", "Count" : 1, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,368 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c821" }, "NickName" : "thacdu261", "Count" : 1, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,390 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c822" }, "NickName" : "thacdu281", "Count" : 1, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,411 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c823" }, "NickName" : "thacdu31", "Count" : 1, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,434 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c824" }, "NickName" : "thacdu321", "Count" : 1, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,458 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c825" }, "NickName" : "thacdu331", "Count" : 3, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,479 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c826" }, "NickName" : "thacdu341", "Count" : 2, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,501 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c827" }, "NickName" : "thacdu431", "Count" : 3, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,523 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c828" }, "NickName" : "thacdu561", "Count" : 1, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,552 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c829" }, "NickName" : "thacdu61", "Count" : 2, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,577 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c82a" }, "NickName" : "thacdu671", "Count" : 1, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,600 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c82b" }, "NickName" : "thacdu681", "Count" : 1, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,621 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c82c" }, "NickName" : "thacdu741", "Count" : 1, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,645 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c82d" }, "NickName" : "thacdu791", "Count" : 1, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,668 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c82e" }, "NickName" : "thacdu81", "Count" : 1, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,694 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c82f" }, "NickName" : "thacdu821", "Count" : 4, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,716 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c830" }, "NickName" : "thacdu831", "Count" : 2, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,738 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c831" }, "NickName" : "thacdu841", "Count" : 1, "Date" : "18-09-2017" }
29 Sep 2017, 11:55:13,760 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c832" }, "NickName" : "thacdu101", "Count" : 5, "Date" : "17-09-2017" }
29 Sep 2017, 11:55:13,781 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c833" }, "NickName" : "thacdu11", "Count" : 10, "Date" : "17-09-2017" }
29 Sep 2017, 11:55:13,802 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c834" }, "NickName" : "thacdu121", "Count" : 3, "Date" : "17-09-2017" }
29 Sep 2017, 11:55:13,824 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c835" }, "NickName" : "thacdu131", "Count" : 11, "Date" : "17-09-2017" }
29 Sep 2017, 11:55:13,846 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c836" }, "NickName" : "thacdu141", "Count" : 5, "Date" : "17-09-2017" }
29 Sep 2017, 11:55:13,870 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c837" }, "NickName" : "thacdu201", "Count" : 1, "Date" : "17-09-2017" }
29 Sep 2017, 11:55:13,893 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c838" }, "NickName" : "thacdu21", "Count" : 1, "Date" : "17-09-2017" }
29 Sep 2017, 11:55:13,915 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c839" }, "NickName" : "thacdu301", "Count" : 1, "Date" : "17-09-2017" }
29 Sep 2017, 11:55:13,936 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c83a" }, "NickName" : "thacdu31", "Count" : 1, "Date" : "17-09-2017" }
29 Sep 2017, 11:55:13,957 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c83b" }, "NickName" : "thacdu101", "Count" : 4, "Date" : "16-09-2017" }
29 Sep 2017, 11:55:13,979 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c83c" }, "NickName" : "thacdu11", "Count" : 4, "Date" : "16-09-2017" }
29 Sep 2017, 11:55:14,000 Log to UserLoginNumbers : { "_id" : { "$oid" : "59cdd23152628d363005c83d" }, "NickName" : "thacdu121", "Count" : 2, "Date" : "16-09-2017" }
